year,pop.,exp. treatment,seed no,pop. size,ln pop. size
2017,WPN,4,4,450,6.10924758276437
2017,WPN,4,11,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,9,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,4,3,450,6.10924758276437
2017,WPN,4,2,450,6.10924758276437
2017,WPN,4,2,450,6.10924758276437
2017,WPN,4,12,450,6.10924758276437
2017,WPN,4,3,450,6.10924758276437
2017,WPN,4,6,450,6.10924758276437
2017,WPN,4,1,450,6.10924758276437
2017,WPN,4,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,3,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,WPN,5,0,450,6.10924758276437
2017,ZED,1,28,5000,8.51719319141624
2017,ZED,1,23,5000,8.51719319141624
2017,ZED,1,18,5000,8.51719319141624
2017,ZED,1,20,5000,8.51719319141624
2017,ZED,1,19,5000,8.51719319141624
2017,ZED,1,23,5000,8.51719319141624
2017,ZED,1,17,5000,8.51719319141624
2017,ZED,1,0,5000,8.51719319141624
2017,ZED,1,8,5000,8.51719319141624
2017,ZED,1,21,5000,8.51719319141624
2017,ZED,1,16,5000,8.51719319141624
2017,ZED,1,1,5000,8.51719319141624
2017,ZED,1,11,5000,8.51719319141624
2017,ZED,1,22,5000,8.51719319141624
2017,ZED,1,0,5000,8.51719319141624
2017,ZED,1,0,5000,8.51719319141624
2017,ZED,1,20,5000,8.51719319141624
2017,ZED,1,0,5000,8.51719319141624
2017,ZED,2,16,5000,8.51719319141624
2017,ZED,2,17,5000,8.51719319141624
2017,ZED,2,7,5000,8.51719319141624
2017,ZED,2,32,5000,8.51719319141624
2017,ZED,2,19,5000,8.51719319141624
2017,ZED,2,17,5000,8.51719319141624
2017,ZED,2,11,5000,8.51719319141624
2017,ZED,2,23,5000,8.51719319141624
2017,ZED,2,12,5000,8.51719319141624
2017,ZED,2,17,5000,8.51719319141624
2017,ZED,2,2,5000,8.51719319141624
2017,ZED,2,20,5000,8.51719319141624
2017,ZED,2,9,5000,8.51719319141624
2017,ZED,2,15,5000,8.51719319141624
2017,ZED,2,24,5000,8.51719319141624
2017,ZED,2,15,5000,8.51719319141624
2017,ZED,2,11,5000,8.51719319141624
2017,ZED,2,33,5000,8.51719319141624
2017,ZED,2,9,5000,8.51719319141624
2017,ZED,2,0,5000,8.51719319141624
2017,ZED,2,0,5000,8.51719319141624
2017,ZED,2,0,5000,8.51719319141624
2017,ZED,2,0,5000,8.51719319141624
2017,ZED,3,18,5000,8.51719319141624
2017,ZED,3,23,5000,8.51719319141624
2017,ZED,3,5,5000,8.51719319141624
2017,ZED,3,9,5000,8.51719319141624
2017,ZED,3,4,5000,8.51719319141624
2017,ZED,3,21,5000,8.51719319141624
2017,ZED,3,10,5000,8.51719319141624
2017,ZED,3,11,5000,8.51719319141624
2017,ZED,3,7,5000,8.51719319141624
2017,ZED,3,19,5000,8.51719319141624
2017,ZED,4,7,5000,8.51719319141624
2017,ZED,4,6,5000,8.51719319141624
2017,ZED,4,5,5000,8.51719319141624
2017,ZED,4,2,5000,8.51719319141624
2017,ZED,4,5,5000,8.51719319141624
2017,ZED,4,9,5000,8.51719319141624
2017,ZED,4,0,5000,8.51719319141624
2017,ZED,4,0,5000,8.51719319141624
2017,ZED,4,0,5000,8.51719319141624
2017,ZED,4,13,5000,8.51719319141624
2017,ZED,5,0,5000,8.51719319141624
2015,ORZ,2,23,,
2015,ORZ,2,0,,
2015,ORZ,2,24,,
2015,ORZ,2,0,,
2015,ORZ,2,0,,
2015,ORZ,2,19,,
2015,ORZ,2,20,,
2015,ORZ,2,0,,
2015,ORZ,2,2,,
2015,ORZ,2,14,,
2015,ORZ,2,0,,
2015,ORZ,2,21,,
2015,ORZ,1,18,,
2015,ORZ,1,21,,
2015,ORZ,1,30,,
2015,ORZ,1,22,,
2015,ORZ,1,0,,
2015,ORZ,1,0,,
2015,ORZ,1,26,,
2015,ORZ,1,0,,
2015,ORZ,1,15,,
2015,ORZ,1,7,,
2015,ORZ,1,0,,
2015,ORZ,1,19,,
2015,ORZ,1,22,,
2015,ORZ,1,31,,
2015,ORZ,1,23,,
2015,ORZ,1,1,,
2015,DRO,2,29,,
2015,DRO,2,16,,
2015,DRO,2,21,,
2015,DRO,2,19,,
2015,DRO,2,10,,
2015,DRO,2,21,,
2015,DRO,2,22,,
2015,DRO,2,22,,
2015,DRO,2,17,,
2015,DRO,2,17,,
2015,DRO,2,17,,
2015,DRO,2,15,,
2015,DRO,2,16,,
2015,DRO,2,14,,
2015,DRO,2,23,,
2015,DRO,2,21,,
2015,DRO,1,32,,
2015,DRO,1,14,,
2015,DRO,1,3,,
2015,DRO,1,21,,
2015,DRO,1,15,,
2015,DRO,1,23,,
2015,DRO,1,26,,
2015,DRO,1,12,,
2015,DRO,1,21,,
2015,DRO,1,12,,
2015,DRO,1,15,,
2015,DRO,1,17,,
2015,DRO,1,22,,
2015,DRO,1,20,,
2015,DRO,1,14,,
2015,DRO,1,24,,
2015,DRO,1,20,,
2015,DRO,1,18,,
2015,DRO,1,14,,
2015,SIE,2,26,,
2015,SIE,2,17,,
2015,SIE,2,0,,
2015,SIE,2,15,,
2015,SIE,2,12,,
2015,SIE,2,0,,
2015,SIE,2,17,,
2015,SIE,2,11,,
2015,SIE,2,0,,
2015,SIE,2,19,,
2015,SIE,2,3,,
2015,SIE,2,16,,
2015,SIE,2,16,,
2015,SIE,2,11,,
2015,SIE,2,0,,
2015,SIE,1,14,,
2015,SIE,1,16,,
2015,SIE,1,16,,
2015,SIE,1,0,,
2015,SIE,1,11,,
2015,SIE,1,13,,
2015,SIE,1,14,,
2015,SIE,1,11,,
2015,SIE,1,24,,
2015,SIE,1,15,,
2015,SIE,1,12,,
2015,SIE,1,12,,
2015,SIE,1,18,,
2015,SIE,1,0,,
2015,SIE,1,13,,
2015,SIE,1,21,,
2015,SIE,1,9,,
2015,SIE,1,15,,
2015,SIE,1,0,,
2015,BOB,2,13,,
2015,BOB,2,15,,
2015,BOB,2,0,,
2015,BOB,2,12,,
2015,BOB,2,10,,
2015,BOB,2,19,,
2015,BOB,2,24,,
2015,BOB,2,18,,
2015,BOB,2,21,,
2015,BOB,2,27,,
2015,BOB,2,27,,
2015,BOB,2,0,,
2015,BOB,2,9,,
2015,BOB,2,19,,
2015,BOB,2,29,,
2015,BOB,2,6,,
2015,BOB,2,6,,
2015,BOB,2,22,,
2015,BOB,2,10,,
2015,BOB,2,21,,
2015,BOB,2,17,,
2015,BOB,2,3,,
2015,BOB,1,20,,
2015,BOB,1,4,,
2015,BOB,1,14,,
2015,BOB,1,16,,
2015,BOB,1,3,,
2015,BOB,1,16,,
2015,BOB,1,14,,
2015,BOB,1,9,,
2015,BOB,1,17,,
2015,BOB,1,1,,
2015,BOB,1,4,,
2015,BOB,1,9,,
2015,BOB,1,3,,
2015,BOB,1,10,,
2015,BOB,1,20,,
2015,BOB,1,6,,
2015,BOB,1,24,,
2015,BOB,1,24,,
2015,BOB,1,3,,
2015,BOB,1,20,,
2015,KCZ,2,15,,
2015,KCZ,2,21,,
2015,KCZ,2,20,,
2015,KCZ,2,22,,
2015,KCZ,2,24,,
2015,KCZ,2,16,,
2015,KCZ,2,18,,
2015,KCZ,2,16,,
2015,KCZ,2,18,,
2015,KCZ,2,20,,
2015,KCZ,2,25,,
2015,KCZ,2,17,,
2015,KCZ,2,27,,
2015,KCZ,2,19,,
2015,KCZ,2,15,,
2015,KCZ,2,19,,
2015,KCZ,2,15,,
2015,KCZ,1,17,,
2015,KCZ,1,19,,
2015,KCZ,1,20,,
2015,KCZ,1,16,,
2015,KCZ,1,16,,
2015,KCZ,1,16,,
2015,KCZ,1,14,,
2015,KCZ,1,20,,
2015,KCZ,1,17,,
2015,KCZ,1,21,,
2015,KCZ,1,27,,
2015,KCZ,1,15,,
2015,KCZ,1,16,,
2015,KCZ,1,17,,
2015,KCZ,1,19,,
2015,KLE,2,30,,
2015,KLE,2,0,,
2015,KLE,2,18,,
2015,KLE,2,0,,
2015,KLE,2,7,,
2015,KLE,2,20,,
2015,KLE,2,18,,
2015,KLE,1,0,,
2015,KLE,1,23,,
2015,KLE,1,6,,
2015,KLE,1,0,,
2015,KLE,1,0,,
2015,KLE,1,31,,
2015,KLE,1,7,,
2015,KLE,1,15,,
2015,KLE,1,16,,
2015,KLE,1,19,,
2015,KLE,1,8,,
2015,KLE,1,13,,
2015,WPN,2,23,,
2015,WPN,2,25,,
2015,WPN,2,22,,
2015,WPN,2,21,,
2015,WPN,2,26,,
2015,WPN,2,7,,
2015,WPN,2,34,,
2015,WPN,2,29,,
2015,WPN,2,31,,
2015,WPN,2,30,,
2015,WPN,2,26,,
2015,WPN,2,20,,
2015,WPN,2,4,,
2015,WPN,2,22,,
2015,WPN,2,15,,
2015,WPN,2,16,,
2015,WPN,2,22,,
2015,WPN,2,24,,
2015,WPN,2,13,,
2015,WPN,2,22,,
2015,WPN,2,19,,
2015,WPN,1,17,,
2015,WPN,1,24,,
2015,WPN,1,23,,
2015,WPN,1,18,,
2015,WPN,1,26,,
2015,WPN,1,19,,
2015,WPN,1,21,,
2015,WPN,1,32,,
2015,WPN,1,15,,
2015,WPN,1,37,,
2015,WPN,1,19,,
2015,WPN,1,33,,
2015,WPN,1,12,,
2015,WPN,1,27,,
2015,WPN,1,21,,
2015,WPN,1,24,,
2015,WPN,1,13,,
2015,WPN,1,12,,
2015,WPN,1,21,,
2015,WPN,1,22,,
2015,WPN,1,6,,
2015,WPN,1,27,,
2015,WPN,1,20,,
2015,BIA,2,18,,
2015,BIA,2,12,,
2015,BIA,2,4,,
2015,BIA,2,12,,
2015,BIA,2,6,,
2015,BIA,2,6,,
2015,BIA,2,11,,
2015,BIA,2,13,,
2015,BIA,2,8,,
2015,BIA,2,12,,
2015,BIA,2,15,,
2015,BIA,2,19,,
2015,BIA,2,10,,
2015,BIA,2,23,,
2015,BIA,2,11,,
2015,BIA,2,13,,
2015,BIA,2,15,,
2015,BIA,2,11,,
2015,BIA,2,16,,
2015,BIA,2,18,,
2015,BIA,2,17,,
2015,BIA,2,16,,
2015,BIA,2,0,,
2015,BIA,2,14,,
2015,BIA,2,10,,
2015,BIA,1,11,,
2015,BIA,1,10,,
2015,BIA,1,15,,
2015,BIA,1,0,,
2015,BIA,1,11,,
2015,BIA,1,13,,
2015,BIA,1,14,,
2015,BIA,1,12,,
2015,BIA,1,17,,
2015,BIA,1,5,,
2015,BIA,1,22,,
2015,BIA,1,23,,
2015,BIA,1,4,,
2015,BIA,1,12,,
2015,BIA,1,14,,
2015,BIA,1,9,,
2015,BIA,1,15,,
2015,BIA,1,16,,
2015,BIA,1,21,,
2015,BIA,1,8,,
2015,BIA,1,11,,
2015,BIA,1,7,,
2015,CZA,2,19,,
2015,CZA,2,14,,
2015,CZA,2,13,,
2015,CZA,2,15,,
2015,CZA,2,12,,
2015,CZA,2,2,,
2015,CZA,2,6,,
2015,CZA,2,22,,
2015,CZA,2,0,,
2015,CZA,2,18,,
2015,CZA,2,1,,
2015,CZA,2,6,,
2015,CZA,2,14,,
2015,CZA,2,12,,
2015,CZA,2,0,,
2015,CZA,2,0,,
2015,CZA,2,17,,
2015,CZA,1,14,,
2015,CZA,1,22,,
2015,CZA,1,12,,
2015,CZA,1,10,,
2015,CZA,1,11,,
2015,CZA,1,13,,
2015,CZA,1,19,,
2015,CZA,1,17,,
2015,CZA,1,7,,
2015,CZA,1,16,,
2015,CZA,1,15,,
2015,CZA,1,1,,
2015,CZA,1,4,,
2015,CZA,1,1,,
2015,CZA,1,12,,
2015,CZA,1,4,,
2015,CZA,1,0,,
2015,BBR,2,12,,
2015,BBR,2,20,,
2015,BBR,2,19,,
2015,BBR,2,15,,
2015,BBR,2,15,,
2015,BBR,1,14,,
2015,BBR,1,2,,
2015,BBR,1,1,,
2015,BBR,1,2,,
2015,BBR,1,0,,
2015,BBR,1,17,,
2015,BBR,1,16,,
2015,MŁG,2,13,,
2015,MŁG,2,15,,
2015,MŁG,2,20,,
2015,MŁG,2,8,,
2015,MŁG,2,8,,
2015,MŁG,2,16,,
2015,MŁG,2,12,,
2015,MŁG,2,25,,
2015,MŁG,2,0,,
2015,MŁG,2,18,,
2015,MŁG,2,16,,
2015,MŁG,2,8,,
2015,MŁG,2,0,,
2015,MŁG,2,25,,
2015,MŁG,2,1,,
2015,MŁG,2,5,,
2015,MŁG,1,11,,
2015,MŁG,1,18,,
2015,MŁG,1,12,,
2015,MŁG,1,2,,
2015,MŁG,1,16,,
2015,MŁG,1,7,,
2015,MŁG,1,8,,
2015,MŁG,1,0,,
2015,MŁG,1,12,,
2015,MŁG,1,10,,
2015,MŁG,1,12,,
2015,MŁG,1,21,,
2015,MŁG,1,11,,
2015,MŁG,1,11,,
2015,MŁG,1,12,,
2015,MŁG,1,0,,
2015,MŁG,1,5,,
2015,MŁG,1,9,,
2015,MŁG,,8,,
